loggingTime,loggingSample,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,state
50:50.6,382,0.51,63.984375,16,10,-9999,1421743851,-6.019058228,-20.4811554,-36.06016541,84.35700989,79.05945587,10,4366.832707,0.222824097,-0.483932495,-0.946350098,4366.804232,-0.016460999,-0.041673411,0.137180759,4366.804232,1.649047436,0.197055277,0.586903364,-0.006319356,-0.024831194,0.132514045,0.112553604,-0.045213785,-0.133009076,XArbitraryZVertical,0.126289919,0.275278349,0.718746051,0.625840876,0.163020119,-0.553785264,-0.816545367,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:50.6,383,0.51,63.984375,16,10,-9999,1421743851,-6.538589478,-20.26329041,-36.30628204,83.78755188,78.48999786,10,4366.890766,0.154312134,-0.367233276,-0.849472046,4366.877358,-0.016321449,-0.120677949,0.182850244,4366.877358,1.662550505,0.178743693,0.58364189,-0.006179938,-0.103835948,0.178183585,0.020293672,0.164698809,-0.055145767,XArbitraryZVertical,0.129963315,0.269307061,0.72203774,0.62389482,0.148361728,-0.551066577,-0.821166515,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:50.7,384,0.51,63.984375,16,10,-9999,1421743851,-7.074859619,-20.09570313,-36.76567841,84.58681488,79.28926086,10,4366.948834,0.234313965,-0.421157837,-0.695800781,4366.950484,-0.189773397,-0.088493115,0.073826288,4366.913921,1.667846419,0.174032614,0.58677088,0.094437137,0.016954249,0.092682049,0.030032618,0.171625361,0.060739387,XArbitraryZVertical,0.131985914,0.269263233,0.723135339,0.622215647,0.144192234,-0.553674936,-0.820154071,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:50.8,385,0.51,63.984375,16,10,-9999,1421743851,-7.5440979,-19.72702026,-36.96257019,85.65647125,80.35891724,10,4367.006901,0.082000732,-0.411499023,-0.828659058,4366.987047,-0.283424522,-0.241430999,0.2925573,4366.987047,1.680023006,0.160764734,0.57772886,-0.273283243,-0.224589348,0.287890732,0.156860515,0.105921999,0.076353736,XArbitraryZVertical,0.132204652,0.262812485,0.726760545,0.62070173,0.134094074,-0.546122789,-0.826903045,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:50.8,386,0.51,63.984375,16,10,-9999,1421743851,-8.14743042,-19.32481384,-36.89694214,86.92210388,81.62454987,10,4367.064958,0.149887085,-0.520324707,-0.664093018,4367.060174,0.071528778,-0.043337887,0.075337898,4367.02361,1.690809528,0.152857446,0.566664169,-0.027412446,-0.052776784,0.187188447,-0.082687274,0.119309627,0.009045091,XArbitraryZVertical,0.130070795,0.257200546,0.730470736,0.619146162,0.128463641,-0.53682059,-0.833858907,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:50.9,387,0.51,63.984375,16,10,-9999,1421743851,-8.767486572,-18.77174377,-36.6508255,86.6010437,81.30348969,10,4367.123127,-0.017074585,-0.514190674,-0.749816895,4367.133299,-0.169718196,-0.089379681,-0.041090179,4367.096736,1.69945977,0.14489515,0.570928993,-0.070672184,-0.1070472,0.201715246,-0.046049081,-0.012778202,0.212159947,XArbitraryZVertical,0.133255098,0.25681106,0.732272165,0.616497067,0.121488534,-0.540413916,-0.832582295,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:50.9,388,0.51,63.984375,16,10,-9999,1421743851,-9.136199951,-18.97283936,-36.51956177,87.19423676,81.89668274,10,4367.181081,0.051437378,-0.554901123,-0.763717651,4367.169863,0.179708512,-0.003738812,-0.319319673,4367.133299,1.703772713,0.139456735,0.566013399,-0.159577355,-0.072535686,-0.045758154,-0.144395769,0.030717246,0.039937597,XArbitraryZVertical,0.133109266,0.253685388,0.733645517,0.616189827,0.117326677,-0.536271453,-0.835851312,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.0,389,0.51,63.984375,16,10,-9999,1421743851,-8.331771851,-18.73823547,-36.2570343,84.26746368,78.96990967,10,4367.239136,0.125015259,-0.587127686,-0.791717529,4367.242988,-0.008468586,-0.259468589,-0.267383504,4367.206426,1.677553212,0.152259642,0.569521725,0.047205243,-0.096859083,-0.423080325,-0.043152481,-0.038834639,0.118548743,XArbitraryZVertical,0.132926481,0.257143122,0.726084255,0.623706358,0.127731949,-0.539229333,-0.832415938,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.0,390,0.51,63.984375,16,10,-9999,1421743851,-8.046890259,-18.58740234,-36.17500305,96.30088043,91.00332642,10,4367.297311,0.113372803,-0.588989258,-0.724746704,4367.279552,0.158216802,-0.333377435,-0.312670292,4367.279552,1.650761253,0.149934541,0.577783471,0.168360859,-0.31653735,-0.317337126,-0.065693431,-0.018376129,0.045867641,XArbitraryZVertical,0.139937542,0.257446754,0.71685014,0.632664626,0.125126421,-0.546168566,-0.82827729,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.1,391,0.51,63.984375,16,10,-9999,1421743851,-8.264755249,-18.60415649,-36.35548401,164.2410736,158.943512,11,4367.355273,0.114929199,-0.608581543,-0.848419189,4367.352677,-0.062005314,-0.463117322,-0.17501549,4367.352677,1.623029788,0.143594749,0.590285243,-0.051854458,-0.446280926,-0.179683775,0.037607763,-0.058239628,0.001842726,XArbitraryZVertical,0.149941205,0.257685613,0.706544463,0.641802681,0.118886381,-0.556598008,-0.822231531,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.2,392,0.5,63.984375,16,10,-9999,1421743851,-8.66696167,-18.67118835,-36.25704956,166.7245789,161.4270172,11,4367.41335,0.051101685,-0.640014648,-0.952407837,4367.389241,-0.148098655,-0.680128998,-0.299103883,4367.389241,1.613921227,0.128280005,0.58519514,-0.137972817,-0.663303435,-0.303826511,-0.013166383,-0.063101195,-0.087017663,XArbitraryZVertical,0.154780977,0.250330562,0.702859751,0.647584457,0.106641725,-0.552362084,-0.826754928,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.2,393,0.5,63.984375,16,10,-9999,1421743851,-9.25352478,-18.65441895,-36.20781708,167.8611603,162.5635986,11,4367.471507,0.046127319,-0.688568115,-0.812850952,4367.462367,0.321725839,-0.487911352,-0.494784971,4367.462367,1.580924763,0.107936285,0.594301766,0.331851542,-0.471086025,-0.499507517,-0.053825039,-0.122274823,0.000903062,XArbitraryZVertical,0.169032477,0.244067654,0.689654881,0.660480996,0.089255951,-0.559930384,-0.823718011,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.3,394,0.5,63.984375,16,10,-9999,1421743851,-9.82333374,-18.98959351,-35.78123474,169.7706604,164.4730988,11,4367.529551,0.059692383,-0.588363647,-1.044021606,4367.535493,-0.227909065,-0.632127384,-0.31501414,4367.49893,1.559173133,0.104329548,0.599788507,0.044457491,-0.419313997,-0.435217321,0.028111503,-0.150467396,0.034696549,XArbitraryZVertical,0.174799099,0.242820776,0.681651063,0.667708899,0.085963205,-0.564467907,-0.820966721,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.3,395,0.5,63.984375,16,10,-9999,1421743851,-10.32608032,-18.58738708,-35.42027283,171.1917877,165.8942261,11,4367.587626,-0.081161499,-0.414031982,-0.974136353,4367.572056,0.060322463,-0.484510229,-0.509813455,4367.572056,1.529226694,0.083751632,0.589515042,0.07044819,-0.467685521,-0.514535487,-0.148559138,0.122608379,-0.20421958,XArbitraryZVertical,0.181730665,0.229838017,0.670598528,0.6815028,0.06953387,-0.555957973,-0.8282969,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.4,396,0.5,63.984375,16,10,-9999,1421743851,-9.92388916,-19.02311707,-34.66553497,174.8837433,169.5861816,11,4367.645589,0.084289551,-0.525238037,-0.733093262,4367.645182,0.257696256,-0.159810704,-0.546574665,4367.608619,1.500609432,0.086433322,0.596756836,0.4288885,-0.239136964,-0.77231127,-0.129816055,0.104916304,0.000328945,XArbitraryZVertical,0.186676248,0.230466141,0.660414886,0.689847458,0.071405418,-0.561962783,-0.824074686,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.5,397,0.5,63.984375,16,10,-9999,1421743851,-9.92388916,-19.02311707,-34.66553497,174.8837433,169.5861816,11,4367.703764,0.048446655,-0.464935303,-0.745880127,4367.681745,0.075887574,-0.202818093,-0.349927649,4367.681745,1.452398571,0.103363477,0.611857079,0.0860117,-0.185993522,-0.354649216,-0.078922033,0.080675244,0.117665306,XArbitraryZVertical,0.192181427,0.236557428,0.643987777,0.701702662,0.084460974,-0.574388623,-0.814213753,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.5,398,0.5,63.984375,16,10,-9999,1421743852,-9.92388916,-19.96160889,-33.81236267,177.7519989,172.4544373,11,4367.761725,-0.091598511,-0.413162231,-0.818359375,4367.754871,-0.187197321,-0.570074132,-0.159239989,4367.754871,1.431892599,0.089631776,0.595013423,-0.177079886,-0.553248346,-0.163961887,-0.107011087,0.124622047,0.00374118,XArbitraryZVertical,0.19282949,0.224518325,0.636777535,0.711985028,0.074128397,-0.560519874,-0.824816644,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.6,399,0.5,63.984375,16,10,-9999,1421743852,-10.29258728,-20.02864075,-34.10768127,178.8226624,173.5251007,11,4367.819881,-0.039871216,-0.473937988,-0.716842651,4367.791434,0.082022965,-0.29357596,-0.402815365,4367.791434,1.423350297,0.076640069,0.59010842,0.092136145,-0.276751071,-0.407535315,-0.257113099,0.1556485,0.009013887,XArbitraryZVertical,0.19610629,0.217535365,0.632857826,0.716736814,0.06361641,-0.556451082,-0.828441381,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.6,400,0.5,63.984375,16,10,-9999,1421743852,-10.00770569,-20.0789032,-34.15690613,180.2325897,174.9350281,11,4367.877942,0.057800293,-0.611831665,-0.659469604,4367.86456,-0.000481233,-0.101290136,-0.414396388,4367.86456,1.376829429,0.093677211,0.601712261,0.009631812,-0.084465474,-0.419116259,-0.04096349,-0.046509251,0.262510359,XArbitraryZVertical,0.200187037,0.222595093,0.616826981,0.727943027,0.077111557,-0.566054821,-0.820753157,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.7,401,0.5,63.984375,16,10,-9999,1421743852,-9.320587158,-19.99510193,-34.04204559,181.4912262,176.1936646,11,4367.935853,-0.056747437,-0.561737061,-0.864486694,4367.937687,-0.111567009,-0.260835323,-0.31912393,4367.901123,1.363308528,0.093402623,0.592501032,-0.288939238,-0.286236525,-0.299985558,-0.074271686,-0.055728771,0.056216378,XArbitraryZVertical,0.198316989,0.218414757,0.612557054,0.733307044,0.077369221,-0.558437467,-0.825930715,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.7,402,0.5,63.984375,16,10,-9999,1421743852,-9.052459717,-19.82749939,-34.07485962,182.7221832,177.4246216,11,4367.993872,0.031524658,-0.608901978,-0.777755737,4367.974249,0.138973866,-0.117289077,-0.340071024,4367.974249,1.34398772,0.080778891,0.585520505,0.149080426,-0.100470223,-0.3447842,-0.10034623,-0.024194743,-0.023205468,XArbitraryZVertical,0.201597992,0.209773227,0.604692129,0.741418149,0.067249916,-0.552633286,-0.830706894,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.8,403,0.5,63.984375,16,10,-9999,1421743852,-8.784286499,-19.89454651,-33.94359589,183.8192139,178.5216522,11,4368.051911,0.015686035,-0.52230835,-1.035217285,4368.047376,0.062863119,-0.211792147,-0.210703979,4368.010812,1.331437209,0.082475563,0.590153757,-0.12183179,-0.066936605,-0.301070243,-0.022823803,-0.043761466,-0.002672838,XArbitraryZVertical,0.204160733,0.210482651,0.599857318,0.744437134,0.068447582,-0.556488752,-0.828030884,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.9,404,0.5,63.984375,16,10,-9999,1421743852,-8.382064819,-19.65991211,-34.10765839,184.5377197,179.2401581,11,4368.110098,0.021392822,-0.58833313,-0.884613037,4368.120501,0.204204801,0.155913967,-0.559419358,4368.083939,1.315798773,0.074235275,0.591785095,0.336380631,0.030386642,-0.39949888,-0.173355862,0.012540098,-0.038840473,XArbitraryZVertical,0.208868385,0.206261499,0.593042934,0.749753473,0.061554711,-0.557843447,-0.827660382,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:51.9,405,0.5,63.984375,16,10,-9999,1421743852,-8.013366699,-19.92805481,-34.14047241,185.2613983,179.9638367,11,4368.168144,0.014129639,-0.506088257,-1.008636475,4368.157065,0.069747656,-0.050879426,-0.428203014,4368.120501,1.292895217,0.091848996,0.599352964,0.214304283,0.172722414,-0.564119816,0.028713211,-0.031884708,-0.107223026,XArbitraryZVertical,0.208976851,0.212646445,0.585720214,0.753685608,0.0757332,-0.564108312,-0.822220325,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.0,406,0.5,63.984375,16,10,-9999,1421743852,-5.885025024,-20.64866638,-34.25531769,187.9974365,182.6998749,11,4368.226103,0.085159302,-0.461776733,-0.854156494,4368.23019,0.217052689,0.259657674,-0.745180436,4368.193628,1.245496818,0.118279575,0.601631168,0.107286632,-0.064224556,-0.807202458,-0.050119154,0.054604925,-0.143352196,XArbitraryZVertical,0.207330463,0.218374384,0.5703296,0.764232199,0.097284071,-0.565988004,-0.818653405,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.0,407,0.5,63.984375,16,10,-9999,1421743852,-4.326446533,-21.10116577,-34.43579865,190.5157776,185.2182159,11,4368.284271,0.170883179,-0.513015747,-0.743972778,4368.266754,0.089505116,0.149005461,-0.711320473,4368.266754,1.179323399,0.168349845,0.606738898,0.099604324,0.165813446,-0.716020823,0.001083876,0.047089655,0.08365573,XArbitraryZVertical,0.202792463,0.23222041,0.549682783,0.776400499,0.137649029,-0.570191443,-0.80989778,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.1,408,0.5,63.984375,16,10,-9999,1421743852,-3.421478271,-21.50337219,-34.79676056,192.6324921,187.3349304,11,4368.342228,0.049743652,-0.435028076,-0.871948242,4368.339879,-0.274261384,-0.232812211,-0.610281207,4368.339879,1.132941455,0.188124811,0.587418441,-0.264163285,-0.216003969,-0.614981353,-0.109830819,0.096221492,0.008316373,XArbitraryZVertical,0.194957782,0.230536987,0.534349232,0.789503046,0.155668229,-0.55421406,-0.817688346,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.1,409,0.55,63.984375,16,10,-9999,1421743852,-2.83493042,-21.2855072,-35.07567596,194.0801086,188.782547,11,4368.400361,-0.000488281,-0.425338745,-0.711685181,4368.376443,0.005179848,-0.431614257,-0.583234676,4368.376443,1.110098603,0.185592351,0.575967365,0.01531208,-0.41484198,-0.587975681,-0.082263447,0.090117529,-0.029313147,XArbitraryZVertical,0.193521321,0.224538953,0.525476285,0.797500114,0.154757947,-0.544646323,-0.824263513,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.2,410,0.55,63.984375,16,10,-9999,1421743852,-2.68409729,-20.69894409,-35.42023468,195.8419495,190.5443878,11,4368.458284,0.067779541,-0.433441162,-0.82522583,4368.449568,-0.004749748,-0.596752615,-0.791433153,4368.449568,1.051335014,0.178179998,0.559022579,0.005381051,-0.579980731,-0.796173394,-0.05737808,0.084877469,-0.027434032,XArbitraryZVertical,0.194779208,0.211861116,0.50163557,0.815804929,0.150258332,-0.530357838,-0.834351838,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.3,411,0.55,63.984375,16,10,-9999,1421743852,-2.41595459,-20.39730835,-35.28898621,198.1080017,192.8104401,11,4368.51639,0.116470337,-0.50453186,-0.749740601,4368.522695,0.002765426,-0.641413294,-1.137470456,4368.486132,1.015637671,0.174507039,0.55624983,0.076077268,-0.657459676,-0.958687186,-0.103731103,0.076817982,0.076684311,XArbitraryZVertical,0.198247065,0.20621964,0.486713335,0.825397898,0.147447541,-0.528005123,-0.83634311,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.3,412,0.55,63.984375,16,10,-9999,1421743852,-2.38243103,-20.49784851,-34.99365997,201.5900116,196.29245,11,4368.57445,0.067596436,-0.463623047,-0.774459839,4368.559257,-0.115206218,-0.900680282,-0.958292978,4368.559257,0.928707007,0.172925891,0.543616606,-0.105075493,-0.883908808,-0.963033199,0.029008508,-0.003395266,0.076767556,XArbitraryZVertical,0.201894806,0.19416201,0.450520762,0.847685463,0.147261024,-0.517234623,-0.843079209,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.4,413,0.55,63.984375,16,10,-9999,1421743852,-1.47744751,-20.06211853,-35.42024231,208.9750214,203.6774597,11,4368.632407,0.052047729,-0.367996216,-0.917663574,4368.632384,-0.016541426,-0.789335647,-1.384472256,4368.595821,0.88844805,0.160853599,0.531995317,-0.185742438,-0.905635476,-1.116677403,-0.10943111,0.074545167,0.036722075,XArbitraryZVertical,0.203279042,0.182597374,0.432372196,0.85929629,0.138026074,-0.507253885,-0.850671649,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.4,414,0.55,63.984375,16,10,-9999,1421743852,-1.47744751,-20.06211853,-35.42024231,208.9750214,203.6774597,11,4368.690459,0.072189331,-0.404556274,-0.825897217,4368.668946,0.106434831,-0.785884457,-1.290756682,4368.668946,0.783583353,0.157130609,0.51640542,0.116565354,-0.769113243,-1.295496821,0.043913536,0.069303751,-0.023727642,XArbitraryZVertical,0.206291556,0.16733364,0.38657009,0.883179943,0.136079133,-0.493757486,-0.85888648,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:52.5,415,0.55,63.984375,16,10,-9999,1421743852,-0.807098389,-19.82748413,-36.24061584,217.8259277,212.5283661,11,4368.74851,-0.010696411,-0.323532104,-1.003463745,4368.742073,-0.163798522,-0.956483893,-1.427828252,4368.70551,0.731943221,0.151441756,0.508573089,-0.220380262,-1.012181163,-1.370515108,-0.058390766,0.093788721,0.027902558,XArbitraryZVertical,0.20802222,0.158129982,0.363126236,0.894349485,0.131770283,-0.486931413,-0.863443315,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:52.6,416,0.55,63.984375,16,10,-9999,1421743853,-0.287567139,-19.37498474,-36.55235291,221.8492584,216.5516968,11,4368.806575,0.0025177,-0.34564209,-0.769729614,4368.778635,0.215735756,-0.784440757,-1.55370842,4368.778635,0.617282963,0.140726855,0.487067005,0.225865632,-0.767669857,-1.558448434,-0.064533852,0.071231179,-0.025157901,XArbitraryZVertical,0.208444525,0.138073233,0.310223519,0.917195743,0.123951577,-0.468035996,-0.874973297,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:52.6,417,0.55,63.984375,16,10,-9999,1421743853,0.902313232,-18.45323181,-36.5687561,227.6292114,222.3316498,11,4368.864641,0.042694092,-0.316558838,-0.997299194,4368.851762,-0.323579132,-0.728926631,-1.602632287,4368.851762,0.490879555,0.153223207,0.463172033,-0.313449502,-0.712155819,-1.607372284,0.028479977,0.07653366,-0.127194121,XArbitraryZVertical,0.203889161,0.127867123,0.252842822,0.937096429,0.136543825,-0.446788192,-0.884158432,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:52.7,418,0.55,63.984375,16,10,-9999,1421743853,2.058685303,-17.56503296,-36.5851593,233.5357971,228.2382355,11,4368.922667,-0.020507813,-0.285415649,-0.954650879,4368.924888,0.030548322,-0.351737001,-1.452401772,4368.888324,0.433222899,0.154080495,0.449016005,-0.086389065,-0.593034983,-1.542027235,-0.222807586,0.161282659,-0.002421834,XArbitraryZVertical,0.200653229,0.120984493,0.225640143,0.945614911,0.138258636,-0.434079289,-0.890202045,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:52.7,419,0.55,63.984375,16,10,-9999,1421743853,3.315612793,-17.01197815,-37.02815247,237.5993347,232.3017731,11,4368.980691,0.10546875,-0.30128479,-0.793960571,4368.961451,-0.057279535,-0.389822335,-1.452221476,4368.961451,0.319271177,0.174726366,0.431291608,-0.047150459,-0.373051763,-1.456961393,-0.119345449,0.138259321,0.07617458,XArbitraryZVertical,0.196903745,0.118031446,0.173117196,0.957772379,0.157919675,-0.418044478,-0.894594967,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:52.8,420,0.55,63.984375,16,10,-9999,1421743853,4.689834595,-15.50367737,-37.65162659,245.6190491,240.3214874,11,4369.0387,0.013305664,-0.22694397,-0.857681274,4369.034577,-0.146999035,-0.319365213,-1.027828913,4368.998013,0.271056614,0.182143387,0.417376748,-0.249116138,-0.370289892,-1.150485873,-0.051040486,0.110197775,0.101959862,XArbitraryZVertical,0.192404983,0.116033227,0.150303613,0.96276967,0.165588215,-0.405363798,-0.899033248,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:52.8,421,0.55,63.984375,16,10,-9999,1421743853,4.689834595,-15.50367737,-37.65162659,245.6190491,240.3214874,11,4369.096827,0.032943726,-0.200515747,-0.788208008,4369.107703,-0.227775108,-0.356213508,-1.046862792,4369.07114,0.195106663,0.190593663,0.391348783,-0.145182967,-0.251546443,-1.046275973,-0.045861971,0.110820949,0.062197439,XArbitraryZVertical,0.183534812,0.111744179,0.113518889,0.970021481,0.175119177,-0.381435573,-0.907656431,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:52.9,422,0.55,63.984375,16,10,-9999,1421743853,6.348937988,-13.7440033,-37.47116089,251.9303131,246.6327515,11,4369.154748,0.111618042,-0.235061646,-0.860977173,4369.144266,-0.119219868,-0.024808677,-1.349946769,4369.107703,0.159270108,0.19387273,0.378969179,-0.217646316,-0.339443386,-1.051602602,-0.209462374,0.176985085,0.159718648,XArbitraryZVertical,0.179312861,0.109664368,0.095932159,0.972942776,0.178990573,-0.36996299,-0.91164124,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.0,423,0.55,63.984375,16,10,-9999,1421743853,7.857208252,-13.07365417,-36.94612122,256.2902527,250.9927063,11,4369.212868,0.204849243,-0.289352417,-0.576522827,4369.217391,0.267917734,-0.211629428,-1.210000583,4369.180829,0.064623231,0.222105778,0.357596685,0.360779881,0.025250999,-1.242652774,0.013209566,0.087176062,0.01283624,XArbitraryZVertical,0.173136169,0.114711222,0.051294728,0.976849043,0.206349149,-0.350023955,-0.913730383,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.0,424,0.55,63.984375,16,10,-9999,1421743853,9.164398193,-12.63790894,-36.55236053,259.2234497,253.9258881,11,4369.270893,0.061157227,-0.193664551,-1.059753418,4369.253955,-0.239934835,-0.278289681,-0.815724378,4369.253955,-0.018822046,0.238530975,0.349962538,-0.229806319,-0.261520028,-0.820463955,-0.01071107,0.054105293,0.059989445,XArbitraryZVertical,0.173947993,0.115534163,0.01151144,0.97788621,0.22195375,-0.342862606,-0.912787914,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.1,425,0.55,63.984375,16,10,-9999,1421743853,12.2144928,-12.50382996,-35.27259827,265.6051941,260.3076477,11,4369.328809,0.417388916,-0.361358643,-0.697616577,4369.32708,0.655179972,0.073506442,-1.144704933,4369.32708,-0.106574962,0.269340417,0.375348263,0.665308356,0.090275869,-1.149444461,0.089694902,0.048115123,0.215073958,XArbitraryZVertical,0.191648243,0.121871328,-0.026838665,0.973497826,0.247570112,-0.36659658,-0.896836638,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.1,426,0.55,63.984375,16,10,-9999,1421743853,12.2144928,-12.50382996,-35.27259827,265.6051941,260.3076477,11,4369.386852,0.216674805,-0.245437622,-0.924179077,4369.363644,0.239385425,-0.268049827,-0.718507014,4369.363644,-0.141750149,0.279819702,0.378846419,0.24951373,-0.251280516,-0.723246515,0.07442537,0.077582091,-0.013676364,XArbitraryZVertical,0.195683347,0.123411809,-0.042677293,0.971934258,0.2565988,-0.369848937,-0.892955124,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.2,427,0.55,63.984375,16,10,-9999,1421743853,13.30380249,-12.98983765,-34.79679871,267.6822205,262.3846741,11,4369.444924,0.304275513,-0.283004761,-0.955657959,4369.436769,0.575591936,-0.057528807,-0.971268165,4369.436769,-0.210261444,0.287398088,0.387272655,0.585759044,-0.040795576,-0.976048589,0.018036509,0.108133212,-0.110341601,XArbitraryZVertical,0.204140378,0.119767988,-0.074510046,0.968726271,0.262465805,-0.377664447,-0.887964666,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.3,428,0.55,63.984375,16,10,-9999,1421743853,14.32611084,-13.14067078,-34.35380554,270.9779663,265.6804199,11,4369.502967,0.298019409,-0.276062012,-1.086868286,4369.509896,0.385333577,-0.086746347,-0.580048203,4369.473333,-0.252986612,0.30277054,0.395700626,0.375053376,-0.174961478,-0.956135273,0.188253284,0.042833921,-0.009091151,XArbitraryZVertical,0.211415662,0.122170342,-0.092874196,0.965273127,0.275125623,-0.385454774,-0.880755663,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.3,429,0.55,63.984375,16,10,-9999,1421743853,19.28907776,-21.18391418,-28.16597748,248.5529175,243.2553558,26,4369.560995,0.615356445,-0.44128418,-1.01663208,4369.546458,0.719705969,-0.02717676,-0.971154182,4369.546458,-0.316761946,0.318251322,0.408694966,0.729872823,-0.010443883,-0.975934446,0.081791706,0.081860356,-0.260016471,XArbitraryZVertical,0.222328213,0.121614708,-0.120734396,0.959793329,0.287135303,-0.397412121,-0.871560037,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.4,430,0.55,63.984375,16,10,-9999,1421743853,20.59613037,-21.01629639,-27.44407654,245.1589508,239.8613892,25,4369.619138,0.420013428,-0.344268799,-1.022354126,4369.619585,0.442202186,-0.13721325,0.058802064,4369.583022,-0.35475557,0.328962112,0.426914698,0.671192706,-0.230538547,-0.428177595,0.471162796,-0.077940002,-0.03916581,XArbitraryZVertical,0.233938105,0.1206389,-0.135974548,0.955107398,0.294065475,-0.414064378,-0.861438453,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.4,431,0.55,63.984375,16,10,-9999,1421743853,21.95344543,-21.50236511,-27.23078918,250.4455109,245.1479492,25,4369.677089,0.686355591,-0.488967896,-1.138427734,4369.656147,0.141748613,-0.371408174,-0.176624306,4369.656147,-0.371429005,0.323958013,0.451850264,0.151915282,-0.354675621,-0.181404486,0.260012031,-0.006331793,-0.23542802,XArbitraryZVertical,0.246296189,0.113649226,-0.14209581,0.951961565,0.286374688,-0.436630845,-0.852844059,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:53.5,432,0.55,63.984375,16,10,-9999,1421743853,21.24964905,-22.03868103,-26.8370285,248.9633026,243.665741,25,4369.735145,0.435058594,-0.392440796,-1.118972778,4369.729273,1.291840855,0.229624673,0.555506109,4369.692711,-0.360574442,0.303366753,0.449880833,-0.113775313,-0.367757738,0.550760031,0.310777754,0.021955395,-0.489925534,XArbitraryZVertical,0.243325573,0.105372351,-0.139630957,0.954040109,0.269010454,-0.434858233,-0.859378695,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
