Wojewodztwo,Powiat,Gminy,Symbol terytorialny,Ogolem,Miasto,Wies
Wojewodztwo Pomorskie,Powiat słupski,G.Smołdzino,2212092,3455,0,3455
Wojewodztwo Pomorskie,Powiat słupski,G.Ustka,2212102,7994,0,7994
Wojewodztwo Pomorskie,Powiat starogardzki,M.Czarna Woda,2213011,3312,3312,0
Wojewodztwo Pomorskie,Powiat starogardzki,M.Skórcz,2213021,3589,3589,0
Wojewodztwo Pomorskie,Powiat starogardzki,M.Starogard Gdański,2213031,49191,49191,0
Wojewodztwo Pomorskie,Powiat starogardzki,G.Bobowo,2213042,3038,0,3038
Wojewodztwo Pomorskie,Powiat starogardzki,G.Kaliska,2213052,5238,0,5238
Wojewodztwo Pomorskie,Powiat starogardzki,G.Lubichowo,2213062,6148,0,6148
Wojewodztwo Pomorskie,Powiat starogardzki,G.Osieczna,2213072,2942,0,2942
Wojewodztwo Pomorskie,Powiat starogardzki,G.Osiek,2213082,2466,0,2466
Wojewodztwo Pomorskie,Powiat starogardzki,M-W.Skarszewy,2213093,14561,7185,7376
Wojewodztwo Pomorskie,Powiat starogardzki,G.Skórcz,2213102,4653,0,4653
Wojewodztwo Pomorskie,Powiat starogardzki,G.Smętowo Graniczne,2213112,5356,0,5356
Wojewodztwo Pomorskie,Powiat starogardzki,G.Starogard Gdański,2213122,14849,0,14849
Wojewodztwo Pomorskie,Powiat starogardzki,G.Zblewo,2213132,11215,0,11215
Wojewodztwo Pomorskie,Powiat tczewski,M.Tczew,2214011,60889,60889,0
Wojewodztwo Pomorskie,Powiat tczewski,M-W.Gniew,2214023,16059,6899,9160
Wojewodztwo Pomorskie,Powiat tczewski,G.Morzeszczyn,2214032,3763,0,3763
Wojewodztwo Pomorskie,Powiat tczewski,M-W.Pelplin,2214043,16702,8286,8416
Wojewodztwo Pomorskie,Powiat tczewski,G.Subkowy,2214052,5387,0,5387
Wojewodztwo Pomorskie,Powiat tczewski,G.Tczew,2214062,12840,0,12840
Wojewodztwo Pomorskie,Powiat wejherowski,M.Reda,2215011,21579,21579,0
Wojewodztwo Pomorskie,Powiat wejherowski,M.Rumia,2215021,46714,46714,0
Wojewodztwo Pomorskie,Powiat wejherowski,M.Wejherowo,2215031,49922,49922,0
Wojewodztwo Pomorskie,Powiat wejherowski,G.Choczewo,2215042,5718,0,5718
Wojewodztwo Pomorskie,Powiat wejherowski,G.Gniewino,2215052,7143,0,7143
Wojewodztwo Pomorskie,Powiat wejherowski,G.Linia,2215062,5980,0,5980
Wojewodztwo Pomorskie,Powiat wejherowski,G.Luzino,2215072,14253,0,14253
Wojewodztwo Pomorskie,Powiat wejherowski,G.Łęczyce,2215082,11751,0,11751
Wojewodztwo Pomorskie,Powiat wejherowski,G.Szemud,2215092,15067,0,15067
Wojewodztwo Pomorskie,Powiat wejherowski,G.Wejherowo,2215102,21437,0,21437
Wojewodztwo Pomorskie,Powiat sztumski,M-W.Dzierzgoń,2216013,9647,5654,3993
Wojewodztwo Pomorskie,Powiat sztumski,G.Mikołajki Pomorskie,2216022,3774,0,3774
Wojewodztwo Pomorskie,Powiat sztumski,G.Stary Dzierzgoń,2216032,4183,0,4183
Wojewodztwo Pomorskie,Powiat sztumski,G.Stary Targ,2216042,6488,0,6488
Wojewodztwo Pomorskie,Powiat sztumski,M-W.Sztum,2216053,18666,10427,8239
Wojewodztwo Pomorskie,Powiat sztumski,m. Gdańsk,2261,460276,460276,0
Wojewodztwo Pomorskie,Powiat sztumski,m. Gdynia,2262,249139,249139,0
Wojewodztwo Pomorskie,Powiat sztumski,m. Słupsk,2263,95882,95882,0
Wojewodztwo Pomorskie,Powiat sztumski,m. Sopot,2264,38690,38690,0
Wojewodztwo Śląskie,Powiat będziński,M.Będzin,2401011,59069,59069,0
Wojewodztwo Śląskie,Powiat będziński,M.Czeladź,2401021,33745,33745,0
Wojewodztwo Śląskie,Powiat będziński,M.Wojkowice,2401031,9233,9233,0
Wojewodztwo Śląskie,Powiat będziński,G.Bobrowniki,2401042,11648,0,11648
Wojewodztwo Śląskie,Powiat będziński,G.Mierzęcice,2401052,7538,0,7538
Wojewodztwo Śląskie,Powiat będziński,G.Psary,2401062,11583,0,11583
Wojewodztwo Śląskie,Powiat będziński,M-W.Siewierz,2401073,12230,5514,6716
Wojewodztwo Śląskie,Powiat będziński,M.Sławków,2401081,7088,7088,0
Wojewodztwo Śląskie,Powiat bielski,M.Szczyrk,2402011,5801,5801,0
Wojewodztwo Śląskie,Powiat bielski,G.Bestwina,2402022,10844,0,10844
Wojewodztwo Śląskie,Powiat bielski,G.Buczkowice,2402032,10908,0,10908
Wojewodztwo Śląskie,Powiat bielski,M-W.Czechowice-Dziedzice,2402043,44252,35445,8807
Wojewodztwo Śląskie,Powiat bielski,G.Jasienica,2402052,22127,0,22127
Wojewodztwo Śląskie,Powiat bielski,G.Jaworze,2402062,6786,0,6786
Wojewodztwo Śląskie,Powiat bielski,G.Kozy,2402072,12271,0,12271
Wojewodztwo Śląskie,Powiat bielski,G.Porąbka,2402082,15295,0,15295
Wojewodztwo Śląskie,Powiat bielski,M-W.Wilamowice,2402093,16096,2958,13138
Wojewodztwo Śląskie,Powiat bielski,G.Wilkowice,2402102,12947,0,12947
Wojewodztwo Śląskie,Powiat cieszyński,M.Cieszyn,2403011,36248,36248,0
Wojewodztwo Śląskie,Powiat cieszyński,M.Ustroń,2403021,15956,15956,0
Wojewodztwo Śląskie,Powiat cieszyński,M.Wisła,2403031,11335,11335,0
Wojewodztwo Śląskie,Powiat cieszyński,G.Brenna,2403042,10801,0,10801
Wojewodztwo Śląskie,Powiat cieszyński,G.Chybie,2403052,9398,0,9398
Wojewodztwo Śląskie,Powiat cieszyński,G.Dębowiec,2403062,5609,0,5609
Wojewodztwo Śląskie,Powiat cieszyński,G.Goleszów,2403072,12669,0,12669
Wojewodztwo Śląskie,Powiat cieszyński,G.Hażlach,2403082,10386,0,10386
Wojewodztwo Śląskie,Powiat cieszyński,G.Istebna,2403092,11759,0,11759
Wojewodztwo Śląskie,Powiat cieszyński,M-W.Skoczów,2403103,26453,14892,11561
Wojewodztwo Śląskie,Powiat cieszyński,M-W.Strumień,2403113,12486,3557,8929
Wojewodztwo Śląskie,Powiat cieszyński,G.Zebrzydowice,2403122,12962,0,12962
Wojewodztwo Śląskie,Powiat częstochowski,M-W.Blachownia,2404013,13332,9941,3391
Wojewodztwo Śląskie,Powiat częstochowski,G.Dąbrowa Zielona,2404022,4056,0,4056
Wojewodztwo Śląskie,Powiat częstochowski,G.Janów,2404032,5975,0,5975
Wojewodztwo Śląskie,Powiat częstochowski,G.Kamienica Polska,2404042,5577,0,5577
Wojewodztwo Śląskie,Powiat częstochowski,G.Kłomnice,2404052,13810,0,13810
Wojewodztwo Śląskie,Powiat częstochowski,M-W.Koniecpol,2404063,10173,6345,3828
Wojewodztwo Śląskie,Powiat częstochowski,G.Konopiska,2404072,10610,0,10610
Wojewodztwo Śląskie,Powiat częstochowski,G.Kruszyna,2404082,4928,0,4928
Wojewodztwo Śląskie,Powiat częstochowski,G.Lelów,2404092,5071,0,5071
Wojewodztwo Śląskie,Powiat częstochowski,G.Mstów,2404102,10568,0,10568
Wojewodztwo Śląskie,Powiat częstochowski,G.Mykanów,2404112,14557,0,14557
Wojewodztwo Śląskie,Powiat częstochowski,G.Olsztyn,2404122,7869,0,7869
Wojewodztwo Śląskie,Powiat częstochowski,G.Poczesna,2404132,12782,0,12782
Wojewodztwo Śląskie,Powiat częstochowski,G.Przyrów,2404142,3972,0,3972
Wojewodztwo Śląskie,Powiat częstochowski,G.Rędziny,2404152,10013,0,10013
Wojewodztwo Śląskie,Powiat częstochowski,G.Starcza,2404162,2791,0,2791
Wojewodztwo Śląskie,Powiat gliwicki,M.Knurów,2405011,39595,39595,0
Wojewodztwo Śląskie,Powiat gliwicki,M.Pyskowice,2405021,18770,18770,0
Wojewodztwo Śląskie,Powiat gliwicki,G.Gierałtowice,2405032,11074,0,11074
Wojewodztwo Śląskie,Powiat gliwicki,G.Pilchowice,2405042,11003,0,11003
Wojewodztwo Śląskie,Powiat gliwicki,G.Rudziniec,2405052,10581,0,10581
Wojewodztwo Śląskie,Powiat gliwicki,M-W.Sośnicowice,2405063,8533,1837,6696
Wojewodztwo Śląskie,Powiat gliwicki,M-W.Toszek,2405073,9541,3688,5853
Wojewodztwo Śląskie,Powiat gliwicki,G.Wielowieś,2405082,5933,0,5933
Wojewodztwo Śląskie,Powiat kłobucki,M-W.Kłobuck,2406013,20681,13250,7431
Wojewodztwo Śląskie,Powiat kłobucki,M-W.Krzepice,2406023,9397,4513,4884
Wojewodztwo Śląskie,Powiat kłobucki,G.Lipie,2406032,6474,0,6474
Wojewodztwo Śląskie,Powiat kłobucki,G.Miedźno,2406042,7593,0,7593
Wojewodztwo Śląskie,Powiat kłobucki,G.Opatów,2406052,6887,0,6887
Wojewodztwo Śląskie,Powiat kłobucki,G.Panki,2406062,5112,0,5112
Wojewodztwo Śląskie,Powiat kłobucki,G.Popów,2406072,6060,0,6060
Wojewodztwo Śląskie,Powiat kłobucki,G.Przystajń,2406082,6002,0,6002
Wojewodztwo Śląskie,Powiat kłobucki,G.Wręczyca Wielka,2406092,17508,0,17508
Wojewodztwo Śląskie,Powiat lubliniecki,M.Lubliniec,2407011,24394,24394,0
Wojewodztwo Śląskie,Powiat lubliniecki,G.Boronów,2407022,3334,0,3334
Wojewodztwo Śląskie,Powiat lubliniecki,G.Ciasna,2407032,7821,0,7821
Wojewodztwo Śląskie,Powiat lubliniecki,G.Herby,2407042,6973,0,6973
Wojewodztwo Śląskie,Powiat lubliniecki,G.Kochanowice,2407052,6752,0,6752
Wojewodztwo Śląskie,Powiat lubliniecki,G.Koszęcin,2407062,11745,0,11745
Wojewodztwo Śląskie,Powiat lubliniecki,G.Pawonków,2407072,6544,0,6544
Wojewodztwo Śląskie,Powiat lubliniecki,M-W.Woźniki,2407083,9652,4461,5191
Wojewodztwo Śląskie,Powiat mikołowski,M.Łaziska Górne,2408011,22279,22279,0
Wojewodztwo Śląskie,Powiat mikołowski,M.Mikołów,2408021,39505,39505,0
Wojewodztwo Śląskie,Powiat mikołowski,M.Orzesze,2408031,19539,19539,0
Wojewodztwo Śląskie,Powiat mikołowski,G.Ornontowice,2408042,5733,0,5733
Wojewodztwo Śląskie,Powiat mikołowski,G.Wyry,2408052,7149,0,7149
